Date,rain_mm,station id,year,month,day
23/3/2013,0,4931061,2013,23,3
24/3/2013,0,4931061,2013,24,3
25/3/2013,0,4931061,2013,25,3
26/3/2013,0,4931061,2013,26,3
27/3/2013,0,4931061,2013,27,3
28/3/2013,0,4931061,2013,28,3
29/3/2013,0,4931061,2013,29,3
30/3/2013,0,4931061,2013,30,3
31/3/2013,0,4931061,2013,31,3
1/4/2013,0,4931061,2013,4,1
2/4/2013,7,4931061,2013,4,2
3/4/2013,1,4931061,2013,4,3
4/4/2013,0,4931061,2013,4,4
5/4/2013,0,4931061,2013,4,5
6/4/2013,0,4931061,2013,4,6
7/4/2013,0,4931061,2013,4,7
8/4/2013,0,4931061,2013,4,8
9/4/2013,0,4931061,2013,4,9
10/4/2013,34.5,4931061,2013,4,10
11/4/2013,9.5,4931061,2013,4,11
12/4/2013,1,4931061,2013,4,12
13/4/2013,36.8,4931061,2013,13,4
14/4/2013,34.7,4931061,2013,14,4
15/4/2013,3,4931061,2013,15,4
16/4/2013,3.2,4931061,2013,16,4
17/4/2013,43.3,4931061,2013,17,4
18/4/2013,1.5,4931061,2013,18,4
19/4/2013,18,4931061,2013,19,4
20/4/2013,0,4931061,2013,20,4
21/4/2013,9.4,4931061,2013,21,4
22/4/2013,0.1,4931061,2013,22,4
23/4/2013,0,4931061,2013,23,4
24/4/2013,5,4931061,2013,24,4
25/4/2013,0.5,4931061,2013,25,4
26/4/2013,0,4931061,2013,26,4
27/4/2013,5,4931061,2013,27,4
28/4/2013,9,4931061,2013,28,4
29/4/2013,4,4931061,2013,29,4
30/4/2013,5,4931061,2013,30,4
1/5/2013,1.2,4931061,2013,5,1
2/5/2013,0.3,4931061,2013,5,2
3/5/2013,0,4931061,2013,5,3
4/5/2013,0.5,4931061,2013,5,4
5/5/2013,0,4931061,2013,5,5
6/5/2013,116.7,4931061,2013,5,6
7/5/2013,0.3,4931061,2013,5,7
8/5/2013,1.5,4931061,2013,5,8
9/5/2013,0.5,4931061,2013,5,9
10/5/2013,13.5,4931061,2013,5,10
11/5/2013,0,4931061,2013,5,11
12/5/2013,0,4931061,2013,5,12
13/5/2013,13.4,4931061,2013,13,5
14/5/2013,15.6,4931061,2013,14,5
15/5/2013,2.5,4931061,2013,15,5
16/5/2013,0,4931061,2013,16,5
17/5/2013,18,4931061,2013,17,5
18/5/2013,0,4931061,2013,18,5
19/5/2013,21.5,4931061,2013,19,5
20/5/2013,0,4931061,2013,20,5
21/5/2013,0,4931061,2013,21,5
22/5/2013,0,4931061,2013,22,5
23/5/2013,0,4931061,2013,23,5
24/5/2013,8.5,4931061,2013,24,5
25/5/2013,0,4931061,2013,25,5
26/5/2013,0,4931061,2013,26,5
27/5/2013,0,4931061,2013,27,5
28/5/2013,0.3,4931061,2013,28,5
29/5/2013,0.5,4931061,2013,29,5
30/5/2013,9.7,4931061,2013,30,5
31/5/2013,0,4931061,2013,31,5
1/6/2013,0,4931061,2013,6,1
2/6/2013,21,4931061,2013,6,2
3/6/2013,0,4931061,2013,6,3
4/6/2013,0,4931061,2013,6,4
5/6/2013,0,4931061,2013,6,5
6/6/2013,0,4931061,2013,6,6
7/6/2013,0,4931061,2013,6,7
8/6/2013,0,4931061,2013,6,8
9/6/2013,0,4931061,2013,6,9
10/6/2013,0,4931061,2013,6,10
11/6/2013,6,4931061,2013,6,11
12/6/2013,0,4931061,2013,6,12
13/6/2013,0.5,4931061,2013,13,6
14/6/2013,3.5,4931061,2013,14,6
15/6/2013,0,4931061,2013,15,6
16/6/2013,0,4931061,2013,16,6
17/6/2013,0,4931061,2013,17,6
18/6/2013,0,4931061,2013,18,6
19/6/2013,0,4931061,2013,19,6
20/6/2013,27.5,4931061,2013,20,6
21/6/2013,0,4931061,2013,21,6
22/6/2013,15,4931061,2013,22,6
23/6/2013,0,4931061,2013,23,6
24/6/2013,0,4931061,2013,24,6
25/6/2013,0,4931061,2013,25,6
26/6/2013,0.5,4931061,2013,26,6
27/6/2013,0,4931061,2013,27,6
28/6/2013,20,4931061,2013,28,6
29/6/2013,0,4931061,2013,29,6
30/6/2013,0,4931061,2013,30,6
1/7/2013,0.5,4931061,2013,7,1
2/7/2013,0.9,4931061,2013,7,2
3/7/2013,53.7,4931061,2013,7,3
4/7/2013,37.6,4931061,2013,7,4
5/7/2013,0.8,4931061,2013,7,5
6/7/2013,0,4931061,2013,7,6
7/7/2013,0,4931061,2013,7,7
8/7/2013,0.4,4931061,2013,7,8
9/7/2013,6.4,4931061,2013,7,9
10/7/2013,1,4931061,2013,7,10
11/7/2013,5.2,4931061,2013,7,11
12/7/2013,0,4931061,2013,7,12
13/7/2013,35.9,4931061,2013,13,7
14/7/2013,9.6,4931061,2013,14,7
15/7/2013,0,4931061,2013,15,7
16/7/2013,10.5,4931061,2013,16,7
17/7/2013,24.5,4931061,2013,17,7
18/7/2013,0,4931061,2013,18,7
19/7/2013,0,4931061,2013,19,7
20/7/2013,0,4931061,2013,20,7
21/7/2013,0,4931061,2013,21,7
22/7/2013,0,4931061,2013,22,7
23/7/2013,0,4931061,2013,23,7
24/7/2013,0,4931061,2013,24,7
25/7/2013,0.4,4931061,2013,25,7
26/7/2013,2.6,4931061,2013,26,7
27/7/2013,0,4931061,2013,27,7
28/7/2013,0,4931061,2013,28,7
29/7/2013,0,4931061,2013,29,7
30/7/2013,61,4931061,2013,30,7
31/7/2013,0,4931061,2013,31,7
1/8/2013,13.7,4931061,2013,8,1
2/8/2013,23.5,4931061,2013,8,2
3/8/2013,14.9,4931061,2013,8,3
4/8/2013,0.5,4931061,2013,8,4
5/8/2013,41,4931061,2013,8,5
6/8/2013,7.4,4931061,2013,8,6
7/8/2013,1.1,4931061,2013,8,7
8/8/2013,2.8,4931061,2013,8,8
9/8/2013,0.2,4931061,2013,8,9
10/8/2013,10.5,4931061,2013,8,10
11/8/2013,0,4931061,2013,8,11
12/8/2013,0.5,4931061,2013,8,12
13/8/2013,6.5,4931061,2013,13,8
14/8/2013,0,4931061,2013,14,8
15/8/2013,0,4931061,2013,15,8
16/8/2013,0,4931061,2013,16,8
17/8/2013,18,4931061,2013,17,8
18/8/2013,7.5,4931061,2013,18,8
19/8/2013,4.5,4931061,2013,19,8
20/8/2013,0,4931061,2013,20,8
21/8/2013,0.4,4931061,2013,21,8
22/8/2013,9.6,4931061,2013,22,8
23/8/2013,0,4931061,2013,23,8
24/8/2013,0,4931061,2013,24,8
25/8/2013,28.5,4931061,2013,25,8
26/8/2013,11,4931061,2013,26,8
27/8/2013,0,4931061,2013,27,8
28/8/2013,48.2,4931061,2013,28,8
29/8/2013,0.8,4931061,2013,29,8
30/8/2013,0,4931061,2013,30,8
31/8/2013,0,4931061,2013,31,8
1/9/2013,3.5,4931061,2013,9,1
2/9/2013,0,4931061,2013,9,2
3/9/2013,4.5,4931061,2013,9,3
4/9/2013,0,4931061,2013,9,4
5/9/2013,0,4931061,2013,9,5
6/9/2013,28.3,4931061,2013,9,6
7/9/2013,3.2,4931061,2013,9,7
8/9/2013,5,4931061,2013,9,8
9/9/2013,2.1,4931061,2013,9,9
10/9/2013,0,4931061,2013,9,10
11/9/2013,25.5,4931061,2013,9,11
12/9/2013,15.5,4931061,2013,9,12
13/9/2013,0,4931061,2013,13,9
14/9/2013,29.3,4931061,2013,14,9
15/9/2013,2.2,4931061,2013,15,9
16/9/2013,26.5,4931061,2013,16,9
17/9/2013,0,4931061,2013,17,9
18/9/2013,0,4931061,2013,18,9
19/9/2013,0,4931061,2013,19,9
20/9/2013,0,4931061,2013,20,9
21/9/2013,0,4931061,2013,21,9
22/9/2013,0,4931061,2013,22,9
23/9/2013,0,4931061,2013,23,9
24/9/2013,0.5,4931061,2013,24,9
25/9/2013,11,4931061,2013,25,9
26/9/2013,7.5,4931061,2013,26,9
27/9/2013,0,4931061,2013,27,9
28/9/2013,66,4931061,2013,28,9
29/9/2013,0,4931061,2013,29,9
30/9/2013,0,4931061,2013,30,9
1/10/2013,37,4931061,2013,10,1
2/10/2013,21.4,4931061,2013,10,2
3/10/2013,79.7,4931061,2013,10,3
4/10/2013,26.4,4931061,2013,10,4
5/10/2013,11.1,4931061,2013,10,5
6/10/2013,23.4,4931061,2013,10,6
7/10/2013,58.4,4931061,2013,10,7
8/10/2013,49.6,4931061,2013,10,8
9/10/2013,5.9,4931061,2013,10,9
10/10/2013,0.6,4931061,2013,10,10
11/10/2013,0,4931061,2013,10,11
12/10/2013,23.8,4931061,2013,10,12
13/10/2013,44.2,4931061,2013,13,10
14/10/2013,13,4931061,2013,14,10
15/10/2013,7.5,4931061,2013,15,10
16/10/2013,25.5,4931061,2013,16,10
17/10/2013,14.4,4931061,2013,17,10
18/10/2013,1.3,4931061,2013,18,10
19/10/2013,6.8,4931061,2013,19,10
20/10/2013,2,4931061,2013,20,10
21/10/2013,11,4931061,2013,21,10
22/10/2013,75.5,4931061,2013,22,10
23/10/2013,1.5,4931061,2013,23,10
24/10/2013,0.3,4931061,2013,24,10
25/10/2013,7.8,4931061,2013,25,10
26/10/2013,0.4,4931061,2013,26,10
27/10/2013,9.1,4931061,2013,27,10
28/10/2013,3.6,4931061,2013,28,10
29/10/2013,1.8,4931061,2013,29,10
30/10/2013,0,4931061,2013,30,10
31/10/2013,0.4,4931061,2013,31,10
1/11/2013,24.1,4931061,2013,11,1
2/11/2013,0.6,4931061,2013,11,2
3/11/2013,3.9,4931061,2013,11,3
4/11/2013,24.3,4931061,2013,11,4
5/11/2013,50.2,4931061,2013,11,5
6/11/2013,0.5,4931061,2013,11,6
7/11/2013,39.5,4931061,2013,11,7
8/11/2013,16,4931061,2013,11,8
9/11/2013,0,4931061,2013,11,9
10/11/2013,7.5,4931061,2013,11,10
11/11/2013,0,4931061,2013,11,11
12/11/2013,2.1,4931061,2013,11,12
13/11/2013,0.4,4931061,2013,13,11
14/11/2013,4.3,4931061,2013,14,11
15/11/2013,0.7,4931061,2013,15,11
16/11/2013,20,4931061,2013,16,11
17/11/2013,0,4931061,2013,17,11
18/11/2013,6,4931061,2013,18,11
19/11/2013,20.5,4931061,2013,19,11
20/11/2013,0.5,4931061,2013,20,11
21/11/2013,123,4931061,2013,21,11
22/11/2013,42.4,4931061,2013,22,11
23/11/2013,2,4931061,2013,23,11
24/11/2013,81.4,4931061,2013,24,11
25/11/2013,0.7,4931061,2013,25,11
26/11/2013,4.6,4931061,2013,26,11
27/11/2013,6,4931061,2013,27,11
28/11/2013,105,4931061,2013,28,11
29/11/2013,27.3,4931061,2013,29,11
30/11/2013,80.7,4931061,2013,30,11
1/12/2013,0.2,4931061,2013,12,1
2/12/2013,0.2,4931061,2013,12,2
3/12/2013,111.7,4931061,2013,12,3
4/12/2013,191.5,4931061,2013,12,4
5/12/2013,27.5,4931061,2013,12,5
6/12/2013,67.3,4931061,2013,12,6
7/12/2013,29.5,4931061,2013,12,7
8/12/2013,0.5,4931061,2013,12,8
9/12/2013,32.4,4931061,2013,12,9
10/12/2013,211.1,4931061,2013,12,10
11/12/2013,6.6,4931061,2013,12,11
12/12/2013,18,4931061,2013,12,12
13/12/2013,0.2,4931061,2013,13,12
14/12/2013,1.1,4931061,2013,14,12
15/12/2013,0,4931061,2013,15,12
16/12/2013,7.5,4931061,2013,16,12
17/12/2013,97,4931061,2013,17,12
18/12/2013,2.5,4931061,2013,18,12
19/12/2013,21.8,4931061,2013,19,12
20/12/2013,9.2,4931061,2013,20,12
21/12/2013,6,4931061,2013,21,12
22/12/2013,0.4,4931061,2013,22,12
23/12/2013,7.1,4931061,2013,23,12
24/12/2013,1,4931061,2013,24,12
25/12/2013,16,4931061,2013,25,12
26/12/2013,0.5,4931061,2013,26,12
27/12/2013,26.9,4931061,2013,27,12
28/12/2013,5,4931061,2013,28,12
29/12/2013,9.7,4931061,2013,29,12
30/12/2013,2.1,4931061,2013,30,12
31/12/2013,10.6,4931061,2013,31,12
1/1/2014,5.4,4931061,2014,1,1
2/1/2014,7.4,4931061,2014,1,2
3/1/2014,7.1,4931061,2014,1,3
4/1/2014,0,4931061,2014,1,4
5/1/2014,14.4,4931061,2014,1,5
6/1/2014,0.1,4931061,2014,1,6
7/1/2014,0,4931061,2014,1,7
8/1/2014,3.4,4931061,2014,1,8
9/1/2014,19.6,4931061,2014,1,9
10/1/2014,39.5,4931061,2014,1,10
11/1/2014,101,4931061,2014,1,11
12/1/2014,50.3,4931061,2014,1,12
13/1/2014,8.6,4931061,2014,13,1
14/1/2014,1.5,4931061,2014,14,1
15/1/2014,0.5,4931061,2014,15,1
16/1/2014,0.5,4931061,2014,16,1
17/1/2014,0,4931061,2014,17,1
18/1/2014,1,4931061,2014,18,1
19/1/2014,1.5,4931061,2014,19,1
20/1/2014,0,4931061,2014,20,1
21/1/2014,0,4931061,2014,21,1
22/1/2014,0.5,4931061,2014,22,1
23/1/2014,0,4931061,2014,23,1
24/1/2014,0,4931061,2014,24,1
25/1/2014,0,4931061,2014,25,1
26/1/2014,0,4931061,2014,26,1
27/1/2014,0,4931061,2014,27,1
28/1/2014,1.5,4931061,2014,28,1
29/1/2014,0,4931061,2014,29,1
30/1/2014,0,4931061,2014,30,1
31/1/2014,0,4931061,2014,31,1
1/2/2014,0,4931061,2014,2,1
2/2/2014,0,4931061,2014,2,2
3/2/2014,0,4931061,2014,2,3
4/2/2014,0,4931061,2014,2,4
5/2/2014,0,4931061,2014,2,5
6/2/2014,0,4931061,2014,2,6
7/2/2014,0,4931061,2014,2,7
8/2/2014,0,4931061,2014,2,8
9/2/2014,0,4931061,2014,2,9
10/2/2014,0,4931061,2014,2,10
11/2/2014,0,4931061,2014,2,11
12/2/2014,0,4931061,2014,2,12
13/2/2014,0,4931061,2014,13,2
14/2/2014,0,4931061,2014,14,2
15/2/2014,1.8,4931061,2014,15,2
16/2/2014,7.2,4931061,2014,16,2
17/2/2014,0,4931061,2014,17,2
18/2/2014,0,4931061,2014,18,2
19/2/2014,0,4931061,2014,19,2
20/2/2014,5,4931061,2014,20,2
21/2/2014,0,4931061,2014,21,2
22/2/2014,0,4931061,2014,22,2
23/2/2014,0,4931061,2014,23,2
24/2/2014,0,4931061,2014,24,2
25/2/2014,0,4931061,2014,25,2
26/2/2014,0,4931061,2014,26,2
27/2/2014,0.5,4931061,2014,27,2
28/2/2014,0,4931061,2014,28,2
1/3/2014,0,4931061,2014,3,1
2/3/2014,0,4931061,2014,3,2
3/3/2014,0,4931061,2014,3,3
4/3/2014,0,4931061,2014,3,4
5/3/2014,0,4931061,2014,3,5
6/3/2014,0,4931061,2014,3,6
7/3/2014,0,4931061,2014,3,7
8/3/2014,0,4931061,2014,3,8
9/3/2014,0,4931061,2014,3,9
10/3/2014,0,4931061,2014,3,10
11/3/2014,0,4931061,2014,3,11
12/3/2014,0,4931061,2014,3,12
13/3/2014,0,4931061,2014,13,3
14/3/2014,0,4931061,2014,14,3
15/3/2014,0,4931061,2014,15,3
16/3/2014,0,4931061,2014,16,3
17/3/2014,0,4931061,2014,17,3
18/3/2014,0,4931061,2014,18,3
19/3/2014,0,4931061,2014,19,3
20/3/2014,0,4931061,2014,20,3
21/3/2014,0,4931061,2014,21,3
22/3/2014,0,4931061,2014,22,3
23/3/2014,0,4931061,2014,23,3
24/3/2014,0,4931061,2014,24,3
25/3/2014,0,4931061,2014,25,3
26/3/2014,0,4931061,2014,26,3
27/3/2014,0,4931061,2014,27,3
28/3/2014,0,4931061,2014,28,3
29/3/2014,0,4931061,2014,29,3
30/3/2014,0,4931061,2014,30,3
31/3/2014,0,4931061,2014,31,3
1/4/2014,0,4931061,2014,4,1
2/4/2014,0,4931061,2014,4,2
3/4/2014,0,4931061,2014,4,3
4/4/2014,0,4931061,2014,4,4
5/4/2014,0,4931061,2014,4,5
6/4/2014,0,4931061,2014,4,6
7/4/2014,0,4931061,2014,4,7
8/4/2014,0,4931061,2014,4,8
9/4/2014,0,4931061,2014,4,9
10/4/2014,0,4931061,2014,4,10
11/4/2014,0,4931061,2014,4,11
12/4/2014,0,4931061,2014,4,12
13/4/2014,0,4931061,2014,13,4
14/4/2014,0,4931061,2014,14,4
15/4/2014,0,4931061,2014,15,4
16/4/2014,0,4931061,2014,16,4
17/4/2014,0,4931061,2014,17,4
18/4/2014,0,4931061,2014,18,4
19/4/2014,0,4931061,2014,19,4
20/4/2014,0,4931061,2014,20,4
21/4/2014,0,4931061,2014,21,4
22/4/2014,0,4931061,2014,22,4
23/4/2014,0,4931061,2014,23,4
24/4/2014,0,4931061,2014,24,4
25/4/2014,0,4931061,2014,25,4
26/4/2014,0,4931061,2014,26,4
27/4/2014,0,4931061,2014,27,4
28/4/2014,0,4931061,2014,28,4
29/4/2014,0,4931061,2014,29,4
30/4/2014,0,4931061,2014,30,4
1/5/2014,0,4931061,2014,5,1
2/5/2014,0,4931061,2014,5,2
3/5/2014,0,4931061,2014,5,3
4/5/2014,0,4931061,2014,5,4
5/5/2014,0,4931061,2014,5,5
6/5/2014,0,4931061,2014,5,6
7/5/2014,0,4931061,2014,5,7
8/5/2014,0,4931061,2014,5,8
9/5/2014,0,4931061,2014,5,9
10/5/2014,0,4931061,2014,5,10
11/5/2014,0,4931061,2014,5,11
12/5/2014,0,4931061,2014,5,12
13/5/2014,0,4931061,2014,13,5
14/5/2014,0,4931061,2014,14,5
15/5/2014,0,4931061,2014,15,5
16/5/2014,0,4931061,2014,16,5
17/5/2014,0,4931061,2014,17,5
18/5/2014,1.1,4931061,2014,18,5
19/5/2014,0.9,4931061,2014,19,5
20/5/2014,0,4931061,2014,20,5
21/5/2014,0,4931061,2014,21,5
22/5/2014,0,4931061,2014,22,5
23/5/2014,0,4931061,2014,23,5
24/5/2014,6,4931061,2014,24,5
25/5/2014,0,4931061,2014,25,5
26/5/2014,0,4931061,2014,26,5
27/5/2014,0.5,4931061,2014,27,5
28/5/2014,10.5,4931061,2014,28,5
29/5/2014,0,4931061,2014,29,5
30/5/2014,3,4931061,2014,30,5
31/5/2014,1.5,4931061,2014,31,5
1/6/2014,0,4931061,2014,6,1
2/6/2014,0,4931061,2014,6,2
3/6/2014,0,4931061,2014,6,3
4/6/2014,20,4931061,2014,6,4
5/6/2014,1.9,4931061,2014,6,5
6/6/2014,12.1,4931061,2014,6,6
7/6/2014,0,4931061,2014,6,7
8/6/2014,2.5,4931061,2014,6,8
9/6/2014,16.5,4931061,2014,6,9
10/6/2014,0.5,4931061,2014,6,10
11/6/2014,30,4931061,2014,6,11
12/6/2014,43.5,4931061,2014,6,12
13/6/2014,0,4931061,2014,13,6
14/6/2014,0,4931061,2014,14,6
15/6/2014,0,4931061,2014,15,6
16/6/2014,1,4931061,2014,16,6
17/6/2014,0,4931061,2014,17,6
18/6/2014,0,4931061,2014,18,6
19/6/2014,0,4931061,2014,19,6
20/6/2014,0,4931061,2014,20,6
21/6/2014,29,4931061,2014,21,6
22/6/2014,0.4,4931061,2014,22,6
23/6/2014,0.6,4931061,2014,23,6
24/6/2014,0,4931061,2014,24,6
25/6/2014,0.4,4931061,2014,25,6
26/6/2014,45.1,4931061,2014,26,6
27/6/2014,0,4931061,2014,27,6
28/6/2014,0.4,4931061,2014,28,6
29/6/2014,2,4931061,2014,29,6
30/6/2014,35.1,4931061,2014,30,6
1/7/2014,0.4,4931061,2014,7,1
2/7/2014,0.1,4931061,2014,7,2
3/7/2014,0.4,4931061,2014,7,3
4/7/2014,41,4931061,2014,7,4
5/7/2014,16,4931061,2014,7,5
6/7/2014,1,4931061,2014,7,6
7/7/2014,17.1,4931061,2014,7,7
8/7/2014,0.5,4931061,2014,7,8
9/7/2014,0.5,4931061,2014,7,9
10/7/2014,5.5,4931061,2014,7,10
11/7/2014,0,4931061,2014,7,11
12/7/2014,0,4931061,2014,7,12
13/7/2014,0,4931061,2014,13,7
14/7/2014,0,4931061,2014,14,7
15/7/2014,18,4931061,2014,15,7
16/7/2014,53,4931061,2014,16,7
17/7/2014,1.5,4931061,2014,17,7
18/7/2014,0,4931061,2014,18,7
19/7/2014,0,4931061,2014,19,7
20/7/2014,0,4931061,2014,20,7
21/7/2014,4.5,4931061,2014,21,7
22/7/2014,4.4,4931061,2014,22,7
23/7/2014,2.6,4931061,2014,23,7
24/7/2014,0.5,4931061,2014,24,7
25/7/2014,0,4931061,2014,25,7
26/7/2014,0,4931061,2014,26,7
27/7/2014,0,4931061,2014,27,7
28/7/2014,0,4931061,2014,28,7
29/7/2014,0,4931061,2014,29,7
30/7/2014,0,4931061,2014,30,7
31/7/2014,0,4931061,2014,31,7
1/8/2014,0,4931061,2014,8,1
2/8/2014,0,4931061,2014,8,2
3/8/2014,0,4931061,2014,8,3
4/8/2014,0,4931061,2014,8,4
5/8/2014,0,4931061,2014,8,5
6/8/2014,0,4931061,2014,8,6
7/8/2014,0,4931061,2014,8,7
8/8/2014,0,4931061,2014,8,8
9/8/2014,0,4931061,2014,8,9
10/8/2014,0,4931061,2014,8,10
11/8/2014,0,4931061,2014,8,11
12/8/2014,0,4931061,2014,8,12
13/8/2014,0,4931061,2014,13,8
14/8/2014,0,4931061,2014,14,8
15/8/2014,0,4931061,2014,15,8
16/8/2014,0,4931061,2014,16,8
17/8/2014,0,4931061,2014,17,8
18/8/2014,0,4931061,2014,18,8
19/8/2014,0.5,4931061,2014,19,8
20/8/2014,0,4931061,2014,20,8
21/8/2014,0,4931061,2014,21,8
22/8/2014,0,4931061,2014,22,8
23/8/2014,0,4931061,2014,23,8
24/8/2014,0,4931061,2014,24,8
25/8/2014,1,4931061,2014,25,8
26/8/2014,0.5,4931061,2014,26,8
27/8/2014,0.5,4931061,2014,27,8
28/8/2014,2,4931061,2014,28,8
29/8/2014,0,4931061,2014,29,8
30/8/2014,0.5,4931061,2014,30,8
31/8/2014,0,4931061,2014,31,8
1/9/2014,0,4931061,2014,9,1
2/9/2014,0,4931061,2014,9,2
3/9/2014,0,4931061,2014,9,3
4/9/2014,0,4931061,2014,9,4
5/9/2014,0,4931061,2014,9,5
6/9/2014,0,4931061,2014,9,6
7/9/2014,0,4931061,2014,9,7
8/9/2014,0,4931061,2014,9,8
9/9/2014,14,4931061,2014,9,9
10/9/2014,1,4931061,2014,9,10
11/9/2014,0,4931061,2014,9,11
12/9/2014,0.4,4931061,2014,9,12
13/9/2014,23.1,4931061,2014,13,9
14/9/2014,0,4931061,2014,14,9
15/9/2014,29.5,4931061,2014,15,9
16/9/2014,0,4931061,2014,16,9
17/9/2014,0,4931061,2014,17,9
18/9/2014,0,4931061,2014,18,9
19/9/2014,0,4931061,2014,19,9
20/9/2014,0,4931061,2014,20,9
21/9/2014,15,4931061,2014,21,9
22/9/2014,0,4931061,2014,22,9
23/9/2014,0,4931061,2014,23,9
24/9/2014,0,4931061,2014,24,9
25/9/2014,6,4931061,2014,25,9
26/9/2014,0,4931061,2014,26,9
27/9/2014,0,4931061,2014,27,9
28/9/2014,0,4931061,2014,28,9
29/9/2014,0,4931061,2014,29,9
30/9/2014,3.5,4931061,2014,30,9
1/10/2014,33,4931061,2014,10,1
2/10/2014,59.5,4931061,2014,10,2
3/10/2014,0.5,4931061,2014,10,3
4/10/2014,24.9,4931061,2014,10,4
5/10/2014,5.4,4931061,2014,10,5
6/10/2014,0.2,4931061,2014,10,6
7/10/2014,1.5,4931061,2014,10,7
8/10/2014,0,4931061,2014,10,8
9/10/2014,20.3,4931061,2014,10,9
10/10/2014,0.2,4931061,2014,10,10
11/10/2014,0.5,4931061,2014,10,11
12/10/2014,4,4931061,2014,10,12
13/10/2014,0,4931061,2014,13,10
14/10/2014,0,4931061,2014,14,10
15/10/2014,3,4931061,2014,15,10
16/10/2014,1.8,4931061,2014,16,10
17/10/2014,33.7,4931061,2014,17,10
18/10/2014,2,4931061,2014,18,10
19/10/2014,66,4931061,2014,19,10
20/10/2014,0,4931061,2014,20,10
21/10/2014,9,4931061,2014,21,10
22/10/2014,25,4931061,2014,22,10
23/10/2014,7.5,4931061,2014,23,10
24/10/2014,0.5,4931061,2014,24,10
25/10/2014,0,4931061,2014,25,10
26/10/2014,0.5,4931061,2014,26,10
27/10/2014,0,4931061,2014,27,10
28/10/2014,0,4931061,2014,28,10
29/10/2014,22,4931061,2014,29,10
30/10/2014,0,4931061,2014,30,10
31/10/2014,0.4,4931061,2014,31,10
1/11/2014,6.6,4931061,2014,11,1
2/11/2014,21.6,4931061,2014,11,2
3/11/2014,0,4931061,2014,11,3
4/11/2014,68,4931061,2014,11,4
5/11/2014,7,4931061,2014,11,5
6/11/2014,4.1,4931061,2014,11,6
7/11/2014,5.4,4931061,2014,11,7
8/11/2014,3.4,4931061,2014,11,8
9/11/2014,8.1,4931061,2014,11,9
10/11/2014,0,4931061,2014,11,10
11/11/2014,0,4931061,2014,11,11
12/11/2014,14.7,4931061,2014,11,12
13/11/2014,48.5,4931061,2014,13,11
14/11/2014,112,4931061,2014,14,11
15/11/2014,36.2,4931061,2014,15,11
16/11/2014,51.5,4931061,2014,16,11
17/11/2014,78.9,4931061,2014,17,11
18/11/2014,225.1,4931061,2014,18,11
19/11/2014,30,4931061,2014,19,11
20/11/2014,132,4931061,2014,20,11
21/11/2014,0.5,4931061,2014,21,11
22/11/2014,0,4931061,2014,22,11
23/11/2014,5.7,4931061,2014,23,11
24/11/2014,46.4,4931061,2014,24,11
25/11/2014,2.4,4931061,2014,25,11
26/11/2014,2,4931061,2014,26,11
27/11/2014,0,4931061,2014,27,11
28/11/2014,1.9,4931061,2014,28,11
29/11/2014,0.6,4931061,2014,29,11
30/11/2014,0,4931061,2014,30,11
1/12/2014,0,4931061,2014,12,1
2/12/2014,0,4931061,2014,12,2
3/12/2014,2.7,4931061,2014,12,3
4/12/2014,21.3,4931061,2014,12,4
5/12/2014,1.5,4931061,2014,12,5
6/12/2014,18,4931061,2014,12,6
7/12/2014,19.6,4931061,2014,12,7
8/12/2014,14.9,4931061,2014,12,8
9/12/2014,3,4931061,2014,12,9
10/12/2014,0,4931061,2014,12,10
11/12/2014,0,4931061,2014,12,11
12/12/2014,0,4931061,2014,12,12
13/12/2014,0,4931061,2014,13,12
14/12/2014,86.8,4931061,2014,14,12
15/12/2014,271.5,4931061,2014,15,12
16/12/2014,19,4931061,2014,16,12
17/12/2014,251.8,4931061,2014,17,12
18/12/2014,130.7,4931061,2014,18,12
19/12/2014,107.8,4931061,2014,19,12
20/12/2014,121.8,4931061,2014,20,12
21/12/2014,50.9,4931061,2014,21,12
22/12/2014,218.4,4931061,2014,22,12
23/12/2014,119.6,4931061,2014,23,12
24/12/2014,32.7,4931061,2014,24,12
25/12/2014,46.4,4931061,2014,25,12
26/12/2014,82.4,4931061,2014,26,12
27/12/2014,32.5,4931061,2014,27,12
28/12/2014,82,4931061,2014,28,12
29/12/2014,132.9,4931061,2014,29,12
30/12/2014,16.6,4931061,2014,30,12
31/12/2014,0,4931061,2014,31,12
1/1/2015,0.4,4931061,2015,1,1
2/1/2015,0.9,4931061,2015,1,2
3/1/2015,4.1,4931061,2015,1,3
4/1/2015,14.6,4931061,2015,1,4
5/1/2015,0.9,4931061,2015,1,5
6/1/2015,5.6,4931061,2015,1,6
7/1/2015,44.8,4931061,2015,1,7
8/1/2015,66,4931061,2015,1,8
9/1/2015,16.8,4931061,2015,1,9
10/1/2015,196.4,4931061,2015,1,10
11/1/2015,3.5,4931061,2015,1,11
12/1/2015,0.5,4931061,2015,1,12
13/1/2015,1,4931061,2015,13,1
14/1/2015,1.9,4931061,2015,14,1
15/1/2015,0.1,4931061,2015,15,1
16/1/2015,0,4931061,2015,16,1
17/1/2015,0,4931061,2015,17,1
18/1/2015,0.5,4931061,2015,18,1
19/1/2015,0.4,4931061,2015,19,1
20/1/2015,0.1,4931061,2015,20,1
21/1/2015,0.4,4931061,2015,21,1
22/1/2015,0.1,4931061,2015,22,1
23/1/2015,0.5,4931061,2015,23,1
